JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457130.47968,11.433,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.62,Z,16.759,16.847,,XX CYG,VVS,STD,,,,
2457130.48017,11.444,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.62,Z,16.674,16.755,,XX CYG,VVS,STD,,,,
2457130.48067,11.455,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.61,Z,16.627,16.705,,XX CYG,VVS,STD,,,,
2457130.48118,11.467,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.61,Z,16.624,16.705,,XX CYG,VVS,STD,,,,
2457130.48168,11.456,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.61,Z,16.622,16.706,,XX CYG,VVS,STD,,,,
2457130.48218,11.446,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.61,Z,16.654,16.719,,XX CYG,VVS,STD,,,,
2457130.48267,11.452,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.60,Z,16.731,16.811,,XX CYG,VVS,STD,,,,
2457130.48318,11.445,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.60,Z,16.755,16.813,,XX CYG,VVS,STD,,,,
2457130.48368,11.469,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.60,Z,16.706,16.766,,XX CYG,VVS,STD,,,,
2457130.48418,11.446,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.60,Z,16.749,16.803,,XX CYG,VVS,STD,,,,
2457130.48468,11.443,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.59,Z,16.752,16.814,,XX CYG,VVS,STD,,,,
2457130.48519,11.452,0.008,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.59,Z,16.931,16.993,,XX CYG,VVS,STD,,,,
2457130.48568,11.488,0.008,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.59,Z,16.856,16.961,,XX CYG,VVS,STD,,,,
2457130.48618,11.468,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.58,Z,16.739,16.828,,XX CYG,VVS,STD,,,,
2457130.48668,11.464,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.58,Z,16.673,16.742,,XX CYG,VVS,STD,,,,
2457130.48718,11.465,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.58,Z,16.677,16.741,,XX CYG,VVS,STD,,,,
2457130.48769,11.487,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.58,Z,16.718,16.783,,XX CYG,VVS,STD,,,,
2457130.48818,11.478,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.57,Z,16.697,16.762,,XX CYG,VVS,STD,,,,
2457130.48868,11.499,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.57,Z,16.644,16.727,,XX CYG,VVS,STD,,,,
2457130.48918,11.499,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.57,Z,16.628,16.703,,XX CYG,VVS,STD,,,,
2457130.48969,11.499,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.57,Z,16.617,16.699,,XX CYG,VVS,STD,,,,
2457130.49019,11.511,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.56,Z,16.597,16.687,,XX CYG,VVS,STD,,,,
2457130.49068,11.499,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.56,Z,16.606,16.679,,XX CYG,VVS,STD,,,,
2457130.49118,11.494,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.56,Z,16.592,16.673,,XX CYG,VVS,STD,,,,
2457130.49168,11.495,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.56,Z,16.583,16.648,,XX CYG,VVS,STD,,,,
2457130.49219,11.519,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.55,Z,16.564,16.631,,XX CYG,VVS,STD,,,,
2457130.49269,11.503,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.55,Z,16.571,16.652,,XX CYG,VVS,STD,,,,
2457130.49318,11.508,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.55,Z,16.596,16.663,,XX CYG,VVS,STD,,,,
2457130.49369,11.520,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.55,Z,16.604,16.668,,XX CYG,VVS,STD,,,,
2457130.49483,11.516,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.54,Z,16.584,16.650,,XX CYG,VVS,STD,,,,
2457130.49532,11.517,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.54,Z,16.572,16.646,,XX CYG,VVS,STD,,,,
2457130.49582,11.533,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.54,Z,16.560,16.636,,XX CYG,VVS,STD,,,,
2457130.49633,11.539,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.53,Z,16.554,16.634,,XX CYG,VVS,STD,,,,
2457130.49683,11.537,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.53,Z,16.550,16.633,,XX CYG,VVS,STD,,,,
2457130.49733,11.523,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.53,Z,16.568,16.630,,XX CYG,VVS,STD,,,,
2457130.49782,11.546,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.53,Z,16.563,16.615,,XX CYG,VVS,STD,,,,
2457130.49832,11.539,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.52,Z,16.556,16.619,,XX CYG,VVS,STD,,,,
